id,domain,store_url,outreach_fit,quality_type,source,source_rank,estimated_visitors_per_day,global_popularity_rank,ip,source_site_id,record_update_time
129,biancachandon.com,https://biancachandon.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,468,,,,,
130,essencemakeup.com,https://essencemakeup.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,469,,,,,
131,babocush.com,https://babocush.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,470,,,,,
132,carboncoco.com,https://carboncoco.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,471,,,,,
133,baronfig.com,https://baronfig.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,473,,,,,
134,tacticaldistributors.com,https://tacticaldistributors.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,474,,,,,
135,ironandresin.com,https://ironandresin.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,475,,,,,
136,blumaan.com,https://blumaan.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,476,,,,,
137,hypland.com,https://hypland.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,477,,,,,
138,alflahertys.com,https://alflahertys.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,478,,,,,
139,radhabeauty.com,https://radhabeauty.com,"Strict freelance/Fiverr outreach target; top-grossing, celebrity, enterprise, national retail, and famous DTC brands removed",Professional custom-domain Shopify store,Avada Top 500 Shopify Stores article,479,,,,,
